Date,ContractCode,Item,TradingVolume(Long),TradingValue(Long)(Thousands),TradingVolume(Short),TradingValue(Short)(Thousands),TradingVolume(Net),TradingValue(Net)(Thousands),OpenInterest(Long),ContractValueofOpenInterest(Long)(Thousands),OpenInterest(Short),ContractValueofOpenInterest(Short)(Thousands),OpenInterest(Net),ContractValueofOpenInterest(Net)(Thousands),download_timestamp,process_timestamp
20260804,金融期貨,投信,0,0,0,0,0,0,38,120840,0,0,38,120840,2026-08-05 18:08:55 CST,2026-08-05 18:08:55 CST
20260804,金融期貨,自營商,32,101820,55,174773,-23,-72953,31,98580,139,442020,-108,-343440,2026-08-05 18:08:55 CST,2026-08-05 18:08:55 CST
20260804,電子期貨,外資及陸資,190,2077005,257,2803843,-67,-726838,16,175363,313,3430543,-297,-3255180,2026-08-05 18:08:55 CST,2026-08-05 18:08:55 CST
20260804,電子期貨,投信,4,43882,37,405417,-33,-361535,214,2345483,0,0,214,2345483,2026-08-05 18:08:55 CST,2026-08-05 18:08:55 CST
20260804,電子期貨,自營商,59,636411,45,486413,14,149999,25,274150,206,2257874,-181,-1983724,2026-08-05 18:08:55 CST,2026-08-05 18:08:55 CST
20260804,非金電期貨,外資及陸資,163,24775,83,12599,80,12177,24,3689,112,17217,-88,-13528,2026-08-05 18:08:55 CST,2026-08-05 18:08:55 CST
20260804,非金電期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-05 18:08:55 CST,2026-08-05 18:08:55 CST
20260804,非金電期貨,自營商,120,18130,273,41511,-153,-23381,204,31318,455,69943,-251,-38625,2026-08-05 18:08:55 CST,2026-08-05 18:08:55 CST
20260805,ETF期貨,外資及陸資,9526,6071730,10455,7166045,-929,-1094315,15462,12046102,8035,6876546,7427,5169556,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,ETF期貨,投信,1000,1040603,0,0,1000,1040603,10336,9835632,50,20735,10286,9814897,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,ETF期貨,自營商,9868,3711561,4883,2231795,4985,1479765,17925,7630089,43273,25044261,-25348,-17414172,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,半導體30期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,半導體30期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,半導體30期貨,自營商,41,30905,41,31135,0,-230,30,23287,24,18624,6,4663,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,富櫃200期貨,外資及陸資,0,0,1,895,-1,-895,9,7965,0,0,9,7965,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,富櫃200期貨,投信,5,4447,0,0,5,4447,52,46020,0,0,52,46020,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,富櫃200期貨,自營商,5,4456,6,5349,-1,-893,3,2667,50,44250,-47,-41583,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,小型臺指期貨,外資及陸資,145800,322829464,143239,317159729,2561,5669735,2228,4964356,3251,7242561,-1023,-2278205,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,小型臺指期貨,投信,6,13362,1,2227,5,11135,131,291744,96,213778,35,77966,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,小型臺指期貨,自營商,8727,19377646,9173,20352652,-446,-975006,3551,7930331,8847,19758863,-5296,-11828532,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,小型金融期貨,外資及陸資,226,181360,205,164571,21,16789,11,8809,4,3203,7,5606,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,小型金融期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,小型金融期貨,自營商,69,55451,63,50554,6,4897,160,128128,11,8809,149,119319,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,小型電子期貨,外資及陸資,633,894175,642,907936,-9,-13761,29,41180,14,19884,15,21296,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,小型電子期貨,投信,0,0,0,0,0,0,77,109340,0,0,77,109340,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,小型電子期貨,自營商,175,247482,59,83122,116,164360,236,335240,173,245660,63,89580,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,微型臺指期貨,外資及陸資,215408,95369733,208559,92342146,6849,3027587,14151,6302433,196,87431,13955,6215002,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,微型臺指期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,微型臺指期貨,自營商,26254,11654530,19079,8460565,7175,3193965,6578,2941692,37047,16538805,-30469,-13597113,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,東證期貨,外資及陸資,122,96749,41,32483,81,64267,36,29088,70,56553,-34,-27465,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,東證期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,東證期貨,自營商,40,31861,113,89625,-73,-57764,0,0,89,71910,-89,-71910,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,櫃買指數期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,櫃買指數期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,櫃買指數期貨,自營商,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,美國標普500期貨,外資及陸資,18,27816,40,61758,-22,-33942,39,60931,60,93588,-21,-32657,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,美國標普500期貨,投信,0,0,0,0,0,0,1,1560,0,0,1,1560,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,美國標普500期貨,自營商,26,40238,27,41791,-1,-1553,0,0,43,67339,-43,-67339,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,美國費城半導體期貨,外資及陸資,30,28876,20,19369,10,9508,392,383721,91,89078,301,294643,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,美國費城半導體期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,美國費城半導體期貨,自營商,21,20495,9,8733,12,11762,0,0,453,443433,-453,-443433,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,美國道瓊期貨,外資及陸資,241,260058,172,185588,69,74470,271,296105,21,22891,250,273214,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,美國道瓊期貨,投信,0,0,0,0,0,0,1,1090,0,0,1,1090,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,美國道瓊期貨,自營商,85,91966,129,139794,-44,-47828,0,0,106,116086,-106,-116086,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,美國那斯達克100期貨,外資及陸資,574,853842,510,759680,64,94162,145,217571,352,527120,-207,-309549,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,美國那斯達克100期貨,投信,0,0,0,0,0,0,2,2995,0,0,2,2995,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,美國那斯達克100期貨,自營商,340,507650,311,464827,29,42824,0,0,188,282562,-188,-282562,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,股票期貨,外資及陸資,356944,178396524,371529,186880212,-14585,-8483689,223751,155191305,637097,340493326,-413346,-185302021,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,股票期貨,投信,17,38930,0,0,17,38930,1106,2168820,207,39880,899,2128940,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,股票期貨,自營商,66944,30605504,54243,22253605,12701,8351899,123285,42164799,311144,182503901,-187859,-140339102,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,臺灣永續期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,臺灣永續期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,臺灣永續期貨,自營商,117,289921,117,289921,0,0,109,271254,109,271254,0,0,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,臺灣生技期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,臺灣生技期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,臺灣生技期貨,自營商,5,1044,2,420,3,624,0,0,5,1067,-5,-1067,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,臺股期貨,外資及陸資,65578,582083199,66149,586998256,-571,-4915057,9180,81821890,96379,858631264,-87199,-776809374,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,臺股期貨,投信,2277,20276694,250,2227337,2027,18049357,88007,783913552,3432,30570197,84575,753343355,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,臺股期貨,自營商,5592,49737346,6620,58968155,-1028,-9230809,5799,51740665,4488,40029263,1311,11711402,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,航運期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,航運期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,航運期貨,自營商,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,英國富時100期貨,外資及陸資,24,13076,45,24543,-21,-11468,159,86750,0,0,159,86750,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,英國富時100期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,英國富時100期貨,自營商,29,15831,5,2728,24,13103,130,70922,8,4393,122,66529,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,金融期貨,外資及陸資,136,436653,143,458741,-7,-22088,100,320320,222,711110,-122,-390790,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,金融期貨,投信,0,0,0,0,0,0,38,121722,0,0,38,121722,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,金融期貨,自營商,34,109080,18,57697,16,51384,34,108909,125,400409,-91,-291500,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,電子期貨,外資及陸資,270,3058969,196,2222958,74,836011,43,488480,266,3021760,-223,-2533280,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,電子期貨,投信,0,0,20,226400,-20,-226400,194,2203840,0,0,194,2203840,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,電子期貨,自營商,50,566203,63,708588,-13,-142385,17,193184,208,2362912,-191,-2169728,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,非金電期貨,外資及陸資,114,17699,68,10540,46,7160,33,5137,75,11676,-42,-6539,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,非金電期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260805,非金電期貨,自營商,117,18141,33,5123,84,13018,278,43238,445,69278,-167,-26040,2026-08-06 18:10:17 CST,2026-08-06 18:10:17 CST
20260806,ETF期貨,外資及陸資,8022,5623002,10122,6991047,-2100,-1368045,14117,10924698,8790,7173090,5327,3751608,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,ETF期貨,投信,1000,1032407,520,536404,480,496003,10816,10238227,50,20695,10766,10217532,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,ETF期貨,自營商,4169,1872388,6065,2253057,-1896,-380670,18055,7804422,45299,25408713,-27244,-17604291,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,半導體30期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,半導體30期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,半導體30期貨,自營商,16,12262,30,22999,-14,-10737,30,22950,38,29113,-8,-6163,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,富櫃200期貨,外資及陸資,0,0,9,8106,-9,-8106,0,0,0,0,0,0,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,富櫃200期貨,投信,2,1811,0,0,2,1811,54,48924,0,0,54,48924,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,富櫃200期貨,自營商,18,16186,0,0,18,16186,3,2730,32,28992,-29,-26262,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,小型臺指期貨,外資及陸資,136944,303171776,142046,314468144,-5102,-11296368,1287,2850265,7536,16678749,-6249,-13828484,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,小型臺指期貨,投信,0,0,6,13269,-6,-13269,125,276632,96,212438,29,64194,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,小型臺指期貨,自營商,7899,17490984,7136,15808295,763,1682689,3342,7413303,7906,17545647,-4564,-10132344,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,小型金融期貨,外資及陸資,136,107948,138,109542,-2,-1594,7,5513,2,1577,5,3936,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,小型金融期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,小型金融期貨,自營商,18,14306,87,69025,-69,-54720,116,91350,36,28350,80,63000,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,小型電子期貨,外資及陸資,402,566946,404,569547,-2,-2601,24,33834,11,15511,13,18323,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,小型電子期貨,投信,0,0,0,0,0,0,77,108551,0,0,77,108551,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,小型電子期貨,自營商,34,48091,57,80542,-23,-32451,228,321539,188,265033,40,56506,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,微型臺指期貨,外資及陸資,220082,97472985,227608,100799773,-7526,-3326789,9948,4402786,1639,725616,8309,3677170,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,微型臺指期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,微型臺指期貨,自營商,16651,7377404,25066,11098665,-8415,-3721261,4646,2064447,43215,19162375,-38569,-17097928,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,東證期貨,外資及陸資,40,32471,52,42223,-12,-9752,25,20300,71,57645,-46,-37345,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,東證期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,東證期貨,自營商,89,72218,72,58414,17,13805,3,2436,75,60898,-72,-58462,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,櫃買指數期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,櫃買指數期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,櫃買指數期貨,自營商,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,美國標普500期貨,外資及陸資,4,6296,11,17079,-7,-10783,43,66924,71,110252,-28,-43328,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,美國標普500期貨,投信,0,0,0,0,0,0,1,1553,0,0,1,1553,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,美國標普500期貨,自營商,11,17079,4,6296,7,10783,0,0,36,56219,-36,-56219,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,美國費城半導體期貨,外資及陸資,34,33176,28,27299,6,5878,407,390720,100,96000,307,294720,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,美國費城半導體期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,美國費城半導體期貨,自營商,0,0,8,7756,-8,-7756,0,0,461,442560,-461,-442560,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,美國道瓊期貨,外資及陸資,84,91874,54,59041,30,32833,280,306510,0,0,280,306510,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,美國道瓊期貨,投信,0,0,0,0,0,0,1,1092,0,0,1,1092,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,美國道瓊期貨,自營商,12,13104,8,8745,4,4359,0,0,102,111943,-102,-111943,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,美國那斯達克100期貨,外資及陸資,255,378672,316,469500,-61,-90827,127,188281,395,584679,-268,-396398,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,美國那斯達克100期貨,投信,0,0,0,0,0,0,2,2960,0,0,2,2960,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,美國那斯達克100期貨,自營商,78,115628,133,196762,-55,-81134,0,0,243,360715,-243,-360715,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,股票期貨,外資及陸資,334542,174879075,352153,189539970,-17611,-14660895,212177,150240815,643134,351282925,-430957,-201042110,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,股票期貨,投信,7,22135,110,26169,-103,-4034,998,2190102,202,38352,796,2151750,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,股票期貨,自營商,47871,23554538,61786,23729659,-13915,-175121,116736,42919335,318510,183695401,-201774,-140776066,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,臺灣永續期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,臺灣永續期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,臺灣永續期貨,自營商,33,81194,33,81194,0,0,76,187819,76,187819,0,0,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,臺灣生技期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,臺灣生技期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,臺灣生技期貨,自營商,1,207,4,843,-3,-635,0,0,8,1662,-8,-1662,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,臺股期貨,外資及陸資,59873,529928712,61994,548737488,-2121,-18808776,8953,79285373,98336,870551296,-89383,-791265923,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,臺股期貨,投信,310,2748542,722,6391196,-412,-3642654,87666,775987798,3503,31007155,84163,744980643,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,臺股期貨,自營商,4534,40089309,3235,28625200,1299,11464109,7060,62566503,4458,39505760,2602,23060743,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,航運期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,航運期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,航運期貨,自營商,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,英國富時100期貨,外資及陸資,11,5982,11,5999,0,-17,159,86583,0,0,159,86583,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,英國富時100期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,英國富時100期貨,自營商,2,1088,2,1088,0,0,130,70785,8,4385,122,66400,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,金融期貨,外資及陸資,163,518037,180,571787,-17,-53750,91,286650,230,724500,-139,-437850,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,金融期貨,投信,0,0,0,0,0,0,38,119700,0,0,38,119700,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,金融期貨,自營商,10,31667,32,101947,-22,-70279,36,113400,149,469359,-113,-355959,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,電子期貨,外資及陸資,234,2637965,220,2478390,14,159575,71,800738,280,3157840,-209,-2357102,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,電子期貨,投信,0,0,0,0,0,0,194,2187932,0,0,194,2187932,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,電子期貨,自營商,68,767267,74,836065,-6,-68798,26,293292,223,2515026,-197,-2221734,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,非金電期貨,外資及陸資,90,13936,126,19498,-36,-5562,11,1712,89,13855,-78,-12143,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,非金電期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260806,非金電期貨,自營商,254,39251,152,23561,102,15691,244,37942,309,48102,-65,-10160,2026-08-07 09:03:03 CST,2026-08-07 09:03:03 CST
20260807,ETF期貨,外資及陸資,8174,5209442,7719,5070812,455,138630,13676,10373724,7894,6490402,5782,3883322,2026-08-08 16:07:08 CST,2026-08-08 16:07:08 CST
20260807,ETF期貨,投信,0,0,0,0,0,0,10816,10230244,50,20945,10766,10209299,2026-08-08 16:07:08 CST,2026-08-08 16:07:08 CST
20260807,ETF期貨,自營商,5376,2316813,5823,2371367,-447,-54554,17174,7483861,44865,25137569,-27691,-17653708,2026-08-08 16:07:08 CST,2026-08-08 16:07:08 CST
20260807,半導體30期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-08 16:07:08 CST,2026-08-08 16:07:08 CST
20260807,半導體30期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-08 16:07:08 CST,2026-08-08 16:07:08 CST
20260807,半導體30期貨,自營商,32,24431,32,24509,0,-78,29,22020,37,28103,-8,-6083,2026-08-08 16:07:08 CST,2026-08-08 16:07:08 CST
20260807,富櫃200期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-08 16:07:08 CST,2026-08-08 16:07:08 CST
20260807,富櫃200期貨,投信,0,0,0,0,0,0,54,47790,0,0,54,47790,2026-08-08 16:07:08 CST,2026-08-08 16:07:08 CST
20260807,富櫃200期貨,自營商,6,5376,5,4463,1,913,3,2667,31,27435,-28,-24768,2026-08-08 16:07:08 CST,2026-08-08 16:07:08 CST
20260807,小型臺指期貨,外資及陸資,150217,333203270,146803,325645080,3414,7558190,1494,3312100,4298,9523853,-2804,-6211753,2026-08-08 16:07:08 CST,2026-08-08 16:07:08 CST
20260807,小型臺指期貨,投信,2,4446,2,4438,0,8,125,276905,96,212626,29,64279,2026-08-08 16:07:08 CST,2026-08-08 16:07:08 CST
20260807,小型臺指期貨,自營商,8607,19086986,9943,22054565,-1336,-2967580,3204,7121182,9150,20326567,-5946,-13205385,2026-08-08 16:07:08 CST,2026-08-08 16:07:08 CST
20260807,小型金融期貨,外資及陸資,158,125445,163,129414,-5,-3969,4,3180,4,3180,0,0,2026-08-08 16:07:08 CST,2026-08-08 16:07:08 CST
20260807,小型金融期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-08 16:07:08 CST,2026-08-08 16:07:08 CST
20260807,小型金融期貨,自營商,103,81768,49,38871,54,42897,164,130372,30,23849,134,106523,2026-08-08 16:07:08 CST,2026-08-08 16:07:08 CST
20260807,小型電子期貨,外資及陸資,412,581849,410,579103,2,2746,27,37927,12,16860,15,21067,2026-08-08 16:07:08 CST,2026-08-08 16:07:08 CST
20260807,小型電子期貨,投信,0,0,0,0,0,0,77,108162,0,0,77,108162,2026-08-08 16:07:08 CST,2026-08-08 16:07:08 CST
20260807,小型電子期貨,自營商,100,141390,43,60672,57,80718,246,345672,149,209300,97,136372,2026-08-08 16:07:08 CST,2026-08-08 16:07:08 CST
